continent,date,avg_total_cases,avg_total_deaths
Oceania,2024-05-01,621835.875,1356.2083333333333
Oceania,2024-05-19,622995.2083333334,1360.0833333333333
Oceania,2024-06-15,623686.6666666666,1362.375
North America,2020-02-27,1.2195121951219512,0.0
North America,2020-03-28,825.8536585365854,9.829268292682928
North America,2021-03-07,812139.1463414634,19418.243902439026
North America,2021-05-20,932182.6341463415,21445.48780487805
North America,2021-07-03,962482.5853658536,22112.585365853658
South America,2020-02-04,0.0,0.0
South America,2020-05-05,13892.42857142857,1005.8571428571429
South America,2020-08-14,333718.21428571426,14571.785714285714
South America,2021-01-09,951573.0714285715,30345.928571428572
South America,2024-01-13,4902841.142857143,96646.14285714286
South America,2024-03-10,4912241.642857143,96703.78571428571
Asia,2020-11-24,348651.89361702127,5871.553191489362
Asia,2021-10-08,1585439.625,23526.125
Asia,2021-11-03,1653585.9583333333,24436.541666666668
Asia,2021-11-25,1694972.2083333333,25063.520833333332
Asia,2022-01-08,1768821.9375,26225.458333333332
Asia,2022-02-05,2073663.4583333333,26905.9375
Asia,2022-04-19,3025937.75,29545.354166666668
Asia,2022-10-21,3866508.2083333335,30965.625
Asia,2023-02-27,6132082.083333333,33767.354166666664
Asia,2023-03-23,6147262.916666667,33833.1875
Asia,2023-04-08,6154733.791666667,33862.4375
Asia,2023-08-01,6227245.375,34003.958333333336
Asia,2023-10-20,6264691.0,34041.0
Europe,2020-04-12,15008.941176470587,1659.4901960784314
Europe,2020-08-02,53424.58823529412,4023.274509803922
Europe,2021-10-06,1142677.2115384615,24352.23076923077
Europe,2022-01-02,1733222.4615384615,30296.826923076922
Africa,2020-04-03,80.10526315789474,2.456140350877193
Africa,2020-05-14,1089.2280701754387,45.68421052631579
Africa,2020-06-19,4195.859649122807,134.0
Africa,2021-08-16,128715.45614035087,3232.7894736842104
Africa,2022-05-20,214546.12280701756,4464.017543859649
Africa,2022-07-05,219932.35087719298,4492.877192982456
Africa,2024-04-25,230566.1052631579,4545.666666666667
Oceania,2020-08-01,653.0833333333334,8.458333333333334
Oceania,2021-03-09,2461.125,51.5
Oceania,2021-04-23,2864.5,51.833333333333336
Oceania,2021-09-25,9391.333333333334,117.58333333333333
Oceania,2022-07-29,439523.4583333333,733.25
Oceania,2023-02-06,567033.5833333334,1078.0833333333333
Oceania,2023-02-18,568084.3333333334,1083.625
Oceania,2023-09-09,602211.875,1236.7916666666667
Oceania,2023-11-27,607573.75,1279.5
Oceania,2024-02-14,614796.1666666666,1332.0416666666667
North America,2020-07-01,73315.46341463414,4326.0
North America,2020-07-29,122191.17073170732,5525.878048780488
North America,2020-08-29,166175.07317073172,6805.804878048781
North America,2020-09-01,175217.58536585365,7071.463414634146
North America,2020-09-05,175217.58536585365,7071.463414634146
North America,2020-09-20,200542.36585365853,7748.487804878048
North America,2020-09-22,200542.36585365853,7748.487804878048
North America,2021-05-03,913684.3170731707,21123.658536585364
North America,2021-06-13,953986.8780487805,21929.09756097561
North America,2022-05-22,2407056.951219512,35200.560975609755
North America,2024-03-11,3035676.463414634,40485.0243902439
South America,2020-06-22,122601.21428571429,6788.857142857143
South America,2021-06-18,2182968.714285714,67974.42857142857
South America,2022-08-24,4519190.5,94469.35714285714
South America,2023-12-18,4901125.714285715,96634.85714285714
South America,2024-06-13,4914349.142857143,96725.92857142857
South America,2024-06-14,4914349.142857143,96725.92857142857
Asia,2022-03-26,2758874.7291666665,28892.6875
Asia,2022-10-25,3884290.2291666665,31002.979166666668
Asia,2023-08-10,6241091.333333333,34012.979166666664
Asia,2023-10-17,6264691.0,34041.0
Asia,2024-03-08,6412145.234042553,34822.72340425532
Asia,2024-05-14,6413268.638297873,34830.17021276596
Europe,2020-02-02,0.5882352941176471,0.19607843137254902
Europe,2021-12-26,1625259.1923076923,29892.69230769231
Europe,2022-11-08,4612586.019607843,38771.333333333336
Europe,2023-02-10,4794103.215686275,39869.21568627451
Europe,2023-11-06,4905807.156862745,40875.13725490196
Europe,2023-12-09,4919429.05882353,40958.21568627451
Africa,2020-05-11,1089.2280701754387,45.68421052631579
Africa,2020-05-21,1462.7719298245613,53.78947368421053
Africa,2021-03-05,68835.43859649122,1819.1754385964912
Africa,2021-05-29,84226.33333333333,2257.0175438596493
Africa,2021-07-06,99944.26315789473,2567.2105263157896
Africa,2021-07-13,104929.40350877192,2665.157894736842
Africa,2023-01-27,228548.2105263158,4537.1578947368425
Africa,2023-08-15,229965.64912280702,4544.070175438596
Africa,2023-12-10,230292.22807017545,4544.912280701755
Africa,2024-02-21,230531.91228070174,4545.403508771929
Oceania,2020-04-21,330.3333333333333,3.7916666666666665
Oceania,2020-06-08,363.0,5.666666666666667
Oceania,2020-06-13,363.0,5.666666666666667
Oceania,2020-08-02,795.5833333333334,12.541666666666666
Oceania,2020-11-16,1987.5833333333333,45.791666666666664
Oceania,2021-09-14,8640.0,109.45833333333333
Oceania,2022-02-03,105826.41666666667,298.2916666666667
Oceania,2022-04-25,281477.9583333333,471.75
Oceania,2023-03-28,575352.8333333334,1111.5
Oceania,2023-04-30,583519.0833333334,1142.2916666666667
Oceania,2024-02-01,613723.625,1325.0416666666667
North America,2020-04-06,7925.390243902439,227.02439024390245
North America,2020-05-15,35285.85365853659,2280.048780487805
North America,2020-07-17,94938.26829268293,4861.8536585365855
North America,2020-11-24,350038.243902439,9999.048780487805
North America,2021-08-04,1021063.3658536585,22724.024390243903
North America,2022-03-23,2301674.7317073173,34388.243902439026
North America,2022-10-16,2807451.43902439,36961.09756097561
North America,2022-12-23,2888974.8292682925,37626.170731707316
North America,2023-06-13,3032246.8536585364,39137.41463414634
North America,2024-05-22,3036044.2195121953,40635.41463414634
North America,2024-06-01,3036086.8292682925,40644.73170731707
South America,2020-11-03,692497.7142857143,25302.35714285714
South America,2020-11-27,762923.2142857143,26817.35714285714
South America,2022-02-18,3702612.1428571427,88497.35714285714
South America,2022-05-23,4096469.4285714286,92670.14285714286
South America,2023-01-12,4795584.642857143,95964.0
South America,2023-05-23,4896962.5,96584.92857142857
South America,2023-07-13,4897496.5,96590.71428571429
South America,2023-11-28,4900361.285714285,96624.78571428571
South America,2023-12-10,4900907.428571428,96631.78571428571
South America,2024-06-30,4914523.357142857,96726.85714285714
Asia,2020-08-12,106183.70212765958,2267.063829787234
Asia,2020-10-11,259195.40425531915,4484.31914893617
Asia,2021-07-05,1170516.75,16686.3125
Asia,2022-01-16,1876834.9375,26524.854166666668
Asia,2022-01-23,1972536.3125,26696.708333333332
Asia,2022-04-17,3025937.75,29545.354166666668
Asia,2022-11-24,3975835.3958333335,31194.9375
Asia,2024-04-25,6412904.361702127,34828.34042553192
Europe,2020-02-08,0.5882352941176471,0.19607843137254902
Europe,2020-03-14,213.62745098039215,5.862745098039215
Europe,2020-03-15,1109.4901960784314,44.03921568627451
Europe,2020-06-22,41222.901960784315,3742.4313725490197
Europe,2020-10-27,164223.25490196078,5134.686274509804
Europe,2020-12-25,416387.862745098,10420.70588235294
Europe,2021-04-15,795786.8076923077,19103.75
Europe,2021-06-04,895366.5576923077,21333.153846153848
Europe,2023-02-28,4816519.196078432,40020.25490196078
Europe,2023-06-24,4880810.019607843,40647.78431372549
Europe,2023-08-11,4883878.68627451,40698.37254901961
Europe,2023-10-12,4897413.215686275,40807.62745098039
Europe,2024-02-10,4944551.549019608,41148.03921568627
Europe,2024-06-10,4954051.431372549,41196.705882352944
Africa,2020-07-22,12477.245614035088,311.29824561403507
Africa,2021-06-06,87115.40350877192,2325.40350877193
Africa,2022-08-19,224374.57894736843,4513.982456140351
Africa,2023-04-10,229385.24561403508,4541.122807017544
Africa,2023-06-29,229843.19298245615,4543.6140350877195
Africa,2024-03-14,230542.08771929826,4545.508771929824
Oceania,2020-01-28,0.16666666666666666,0.0
Oceania,2021-03-16,2502.5416666666665,51.583333333333336
Oceania,2021-10-07,10953.958333333334,137.33333333333334
Oceania,2021-11-26,15496.958333333334,189.91666666666666
Oceania,2022-02-04,105826.41666666667,298.2916666666667
Oceania,2022-03-01,141745.5,374.5416666666667
Oceania,2022-05-05,295266.875,487.4166666666667
Oceania,2022-11-09,515580.2916666667,900.7916666666666
Oceania,2023-05-13,585181.5416666666,1151.8333333333333
Oceania,2023-10-18,604354.2916666666,1253.9166666666667
Oceania,2024-03-23,617110.4166666666,1343.25
North America,2020-04-04,3312.5365853658536,54.51219512195122
North America,2020-09-19,191999.51219512196,7533.170731707317
North America,2021-02-07,752889.1463414634,17397.853658536584
North America,2021-10-01,1260151.731707317,25944.90243902439
North America,2022-12-22,2888974.8292682925,37626.170731707316
North America,2023-03-28,3009601.7317073173,38777.170731707316
North America,2023-05-09,3028806.3658536584,39012.0
North America,2023-07-21,3032442.2926829266,39207.85365853659
North America,2024-06-03,3036126.926829268,40653.19512195122
South America,2020-06-20,98139.42857142857,5782.785714285715
South America,2021-08-09,2569713.8571428573,78996.0
South America,2021-09-17,2663283.5714285714,81583.71428571429
South America,2022-02-08,3583052.1428571427,87666.21428571429
South America,2022-04-25,4047862.3571428573,92364.42857142857
South America,2022-08-31,4536108.857142857,94598.0
South America,2022-12-05,4660777.928571428,95446.21428571429
South America,2023-07-10,4897496.5,96590.71428571429
Asia,2020-02-19,1464.936170212766,37.638297872340424
Asia,2022-03-20,2758874.7291666665,28892.6875
Asia,2023-01-14,5968677.458333333,32370.145833333332
Asia,2023-04-24,6170760.791666667,33906.458333333336
Asia,2023-12-04,6400968.085106383,34799.53191489362
Asia,2024-01-18,6409891.808510638,34813.78723404255
Asia,2024-02-15,6411572.255319149,34818.936170212764
Europe,2020-03-27,3492.156862745098,203.33333333333334
Europe,2021-07-23,959605.9807692308,22218.673076923078
Europe,2021-12-22,1559329.9807692308,29464.28846153846
Europe,2022-05-03,3765606.6666666665,36348.92156862745
Europe,2022-10-05,4467488.137254902,38255.25490196078
Europe,2023-06-19,4880810.019607843,40647.78431372549
Europe,2024-02-17,4945486.568627451,41155.07843137255
Europe,2024-03-20,4948946.725490196,41172.78431372549
Africa,2020-06-04,2536.4561403508774,77.49122807017544
Africa,2020-12-09,39748.82456140351,948.8070175438596
Africa,2022-04-27,211354.35087719298,4450.596491228071
Africa,2022-08-30,224976.70175438595,4518.491228070176
Africa,2022-09-14,225462.84210526315,4520.9473684210525
Africa,2022-10-09,225997.56140350876,4524.210526315789
Africa,2023-06-23,229803.61403508772,4543.456140350877
Africa,2023-08-11,229932.31578947368,4543.9473684210525
Africa,2024-05-17,230577.1052631579,4545.666666666667
Africa,2024-07-21,230617.71929824562,4545.912280701755
Oceania,2020-07-06,415.3333333333333,5.75
Oceania,2020-07-14,466.8333333333333,5.916666666666667
Oceania,2020-12-13,2219.8333333333335,48.5
Oceania,2021-05-19,3087.4166666666665,56.708333333333336
Oceania,2023-07-21,599567.6666666666,1219.75
Oceania,2023-12-01,607573.75,1279.5
North America,2021-06-17,953986.8780487805,21929.09756097561
North America,2022-03-21,2301674.7317073173,34388.243902439026
North America,2022-08-12,2676593.6341463416,36102.829268292684
North America,2022-09-20,2773414.2682926827,36664.243902439026
North America,2023-02-25,2981773.2926829266,38487.34146341463
North America,2023-09-21,3032883.7073170734,39421.87804878049
North America,2024-08-01,3036395.4146341463,40745.34146341463
South America,2020-04-16,3313.785714285714,173.42857142857142
South America,2020-11-23,762923.2142857143,26817.35714285714
South America,2022-02-14,3702612.1428571427,88497.35714285714
Asia,2020-03-30,3307.6382978723404,137.80851063829786
Asia,2020-06-03,23526.23404255319,643.2765957446809
Asia,2020-10-18,274880.6595744681,4720.510638297872
Asia,2020-10-29,289540.5106382979,4944.510638297872
Asia,2020-12-20,416868.57446808513,6822.978723404255
Asia,2022-12-15,4083604.3958333335,31367.0
Asia,2023-02-16,6119179.291666667,33702.645833333336
Asia,2024-04-01,6412642.510638298,34826.44680851064
Europe,2020-02-13,1.6470588235294117,0.21568627450980393
Europe,2020-09-27,93592.37254901961,4480.921568627451
Europe,2021-04-30,838180.1923076923,20008.75
Europe,2021-05-12,868387.5384615385,20698.78846153846
Europe,2021-05-17,879173.5769230769,20955.48076923077
Europe,2022-01-22,2030916.0961538462,31069.865384615383
Europe,2022-04-05,3552965.3921568627,35679.01960784314
Europe,2023-09-08,4887211.098039215,40734.76470588235
Europe,2024-01-17,4941130.196078432,41112.86274509804
Europe,2024-02-06,4944551.549019608,41148.03921568627
Africa,2020-05-01,549.5087719298245,30.964912280701753
Africa,2021-08-15,128715.45614035087,3232.7894736842104
Africa,2022-03-01,205105.52631578947,4373.0526315789475
Africa,2022-08-26,224683.50877192983,4516.964912280701
Africa,2023-03-26,229324.94736842104,4540.7192982456145
Africa,2023-10-01,230059.9649122807,4544.298245614035
Africa,2024-06-18,230594.19298245615,4545.684210526316
Oceania,2020-04-06,278.2916666666667,1.75
Oceania,2020-05-16,347.5,5.375
Oceania,2021-03-22,2570.8333333333335,51.625
Oceania,2021-04-22,2864.5,51.833333333333336
Oceania,2022-01-31,105826.41666666667,298.2916666666667
Oceania,2022-09-23,500131.4583333333,867.8333333333334
Oceania,2023-12-21,609570.375,1299.9166666666667
Oceania,2024-07-15,624877.25,1368.75
North America,2020-01-11,0.0,0.0
North America,2020-04-15,13673.414634146342,588.6585365853658
North America,2020-05-18,40226.60975609756,2638.121951219512
North America,2020-10-23,240579.07317073172,8538.853658536585
North America,2021-03-15,823650.1951219512,19726.829268292684
North America,2021-05-27,939152.6829268293,21584.219512195123
North America,2022-09-04,2749606.975609756,36503.365853658535
North America,2023-02-21,2981773.2926829266,38487.34146341463
North America,2024-04-02,3035783.7073170734,40551.68292682927
North America,2024-04-12,3035816.2195121953,40567.80487804878
South America,2020-02-07,0.0,0.0
South America,2020-05-25,42037.78571428572,3026.714285714286
South America,2020-06-24,122601.21428571429,6788.857142857143
South America,2021-08-26,2616121.5714285714,80285.28571428571
South America,2022-02-13,3702612.1428571427,88497.35714285714
South America,2022-02-17,3702612.1428571427,88497.35714285714
South America,2022-08-11,4473748.571428572,94144.92857142857
South America,2022-09-26,4570573.571428572,94927.71428571429
South America,2023-03-10,4855322.071428572,96494.85714285714
South America,2024-01-24,4905041.857142857,96664.21428571429
South America,2024-01-30,4906318.928571428,96672.42857142857
Asia,2021-02-15,497222.7708333333,8016.416666666667
Asia,2021-04-12,642114.0833333334,9318.4375
Asia,2021-04-29,759694.0833333334,10250.604166666666
Asia,2022-10-08,3830812.7916666665,30892.958333333332
Asia,2022-12-28,5225753.0625,31643.020833333332
Asia,2024-02-08,6411342.191489362,34818.425531914894
Asia,2024-05-16,6413268.638297873,34830.17021276596
Europe,2020-06-29,43157.509803921566,3793.921568627451
Europe,2021-01-05,473551.0588235294,11785.666666666666
Europe,2021-03-27,718036.0961538461,17700.69230769231
Europe,2021-11-15,1314159.1538461538,26810.923076923078
Europe,2023-04-30,4868231.901960785,40474.509803921566
Europe,2023-06-12,4879942.039215687,40632.96078431373
Europe,2023-10-31,4903557.0,40859.17647058824
Europe,2023-12-01,4915116.529411765,40934.8431372549
Europe,2024-03-16,4948342.470588235,41169.56862745098
Europe,2024-03-28,4949541.196078432,41175.82352941176
Europe,2024-04-07,4950557.019607843,41180.41176470588
Europe,2024-05-05,4952139.05882353,41187.705882352944
Africa,2020-11-05,31536.280701754386,780.9298245614035
Africa,2022-01-09,180091.75438596492,4067.7368421052633
Africa,2022-04-28,211354.35087719298,4450.596491228071
Africa,2022-05-23,215505.19298245615,4468.105263157895
Africa,2022-07-06,219932.35087719298,4492.877192982456
Africa,2023-07-25,229922.61403508772,4543.894736842105
Africa,2023-10-29,230101.9649122807,4544.508771929824
Oceania,2020-05-05,340.7916666666667,5.25
Oceania,2020-05-28,356.125,5.625
Oceania,2021-02-08,2400.125,50.958333333333336
Oceania,2022-01-04,34992.166666666664,209.66666666666666
Oceania,2022-05-15,327527.8333333333,524.7083333333334
Oceania,2023-04-01,575352.8333333334,1111.5
Oceania,2023-06-22,596512.5,1213.7916666666667
Oceania,2023-06-29,597532.8333333334,1216.25
Oceania,2024-01-13,611662.3333333334,1309.4166666666667
North America,2021-04-03,847466.6341463415,20192.29268292683
North America,2021-08-17,1074407.1219512196,23278.756097560974
North America,2021-08-29,1139556.5853658537,24089.463414634145
North America,2021-10-27,1334089.0,27450.414634146342
North America,2022-02-04,2136438.7560975607,31771.439024390245
North America,2023-10-05,3033102.6585365855,39495.80487804878
North America,2024-02-26,3035579.3414634145,40424.12195121951
North America,2024-04-23,3035880.5853658537,40595.170731707316
South America,2020-08-29,406361.0,16879.285714285714
South America,2021-08-22,2616121.5714285714,80285.28571428571
South America,2022-01-04,2856312.1428571427,85224.92857142857
South America,2022-08-21,4519190.5,94469.35714285714
South America,2023-06-05,4897085.0,96587.42857142857
South America,2023-08-17,4897815.142857143,96592.92857142857
South America,2023-12-09,4900672.285714285,96628.28571428571
South America,2024-01-25,4905041.857142857,96664.21428571429
Asia,2020-08-04,92738.44680851063,2056.404255319149
Asia,2020-08-09,106183.70212765958,2267.063829787234
Asia,2021-06-30,1149361.1666666667,16341.020833333334
Asia,2021-07-08,1170516.75,16686.3125
Asia,2021-07-16,1195145.6666666667,17100.1875
Asia,2022-07-18,3308604.1666666665,30119.583333333332
Asia,2023-05-19,6188234.875,33949.333333333336
Asia,2023-12-08,6400968.085106383,34799.53191489362
Asia,2024-04-02,6412642.510638298,34826.44680851064
Asia,2024-07-14,6414534.659574468,34834.234042553195
Europe,2020-07-28,50939.509803921566,3981.2549019607845
Europe,2021-04-28,838180.1923076923,20008.75
Europe,2021-12-13,1506552.826923077,28979.96153846154
Europe,2022-01-13,1876969.2115384615,30673.923076923078
Europe,2022-03-16,3254113.7843137253,34941.21568627451
Europe,2022-12-29,4746228.960784313,39379.80392156863
Europe,2024-02-09,4944551.549019608,41148.03921568627
Europe,2024-07-12,4956042.117647059,41210.07843137255
Africa,2020-07-03,6648.228070175439,209.71929824561403
Africa,2021-04-21,78365.14035087719,2071.8947368421054
Africa,2021-12-16,158826.19298245615,3953.6666666666665
Africa,2023-11-18,230125.0701754386,4544.631578947368
Africa,2024-01-20,230480.8245614035,4545.298245614035
Africa,2024-02-27,230537.66666666666,4545.473684210527
Oceania,2020-05-25,356.125,5.625
Oceania,2020-07-20,546.375,6.583333333333333
Oceania,2021-06-12,3229.0833333333335,58.833333333333336
Oceania,2021-08-10,5281.708333333333,74.54166666666667
Oceania,2022-04-07,233212.45833333334,424.5833333333333
Oceania,2022-05-04,295266.875,487.4166666666667
Oceania,2022-07-09,396534.0,650.7916666666666
Oceania,2022-11-27,527276.8333333334,923.6666666666666
Oceania,2023-07-17,599567.6666666666,1219.75
Oceania,2024-07-21,624974.2916666666,1370.0
Oceania,2024-07-27,624974.2916666666,1370.0
North America,2020-02-08,0.3170731707317073,0.0
North America,2020-04-23,18938.365853658535,1017.9268292682926
North America,2020-09-23,200542.36585365853,7748.487804878048
North America,2021-01-10,618445.5365853659,14172.731707317073
North America,2021-08-23,1106336.1219512196,23655.048780487807
North America,2021-09-13,1203889.9268292682,25012.243902439026
North America,2022-06-12,2469159.2195121953,35408.829268292684
North America,2023-06-09,3032199.3902439023,39121.12195121951
North America,2023-07-07,3032384.3170731706,39182.170731707316
North America,2023-11-26,3034111.5853658537,39781.58536585366
North America,2024-06-19,3036178.43902439,40670.51219512195
South America,2020-05-08,13892.42857142857,1005.8571428571429
South America,2020-09-09,477877.0714285714,19022.571428571428
South America,2021-02-11,1170147.7142857143,35467.642857142855
South America,2021-09-30,2695911.8571428573,82330.35714285714
South America,2021-10-26,2737633.0714285714,83409.85714285714
South America,2021-12-01,2785874.785714286,84371.42857142857
South America,2022-06-19,4199945.214285715,93004.85714285714
South America,2023-01-23,4820602.642857143,96134.0
South America,2023-10-26,4898869.571428572,96606.5
Asia,2020-10-14,259195.40425531915,4484.31914893617
Asia,2020-11-25,348651.89361702127,5871.553191489362
Asia,2020-12-16,401865.5106382979,6606.744680851064
Asia,2021-04-21,693491.8125,9691.458333333334
Asia,2022-01-02,1768821.9375,26225.458333333332
Asia,2023-06-23,6204598.333333333,33986.083333333336
Asia,2023-07-28,6221301.041666667,34001.1875
Asia,2023-09-15,6262659.625,34032.479166666664
Asia,2024-02-05,6411342.191489362,34818.425531914894
Asia,2024-05-27,6413497.70212766,34831.44680851064
Europe,2020-10-28,164223.25490196078,5134.686274509804
Europe,2021-02-21,632798.8653846154,16097.846153846154
Europe,2021-08-11,1009570.75,22662.71153846154
Europe,2022-03-09,3155881.294117647,34642.94117647059
Europe,2023-03-02,4816519.196078432,40020.25490196078
Europe,2023-05-07,4871116.549019608,40511.41176470588
Europe,2024-06-03,4953611.274509804,41194.13725490196
Europe,2024-07-15,4956705.666666667,41213.8431372549
Africa,2020-02-16,0.017543859649122806,0.0
Africa,2020-11-30,38007.70175438596,912.6491228070175
Africa,2020-12-16,41747.56140350877,991.140350877193
Africa,2021-06-17,89197.36842105263,2364.754385964912
Africa,2021-06-30,95547.38596491228,2479.7368421052633
Africa,2021-08-11,124267.8947368421,3124.964912280702
Africa,2022-12-26,227972.36842105264,4534.859649122807
Africa,2023-06-06,229744.08771929826,4543.122807017544
Oceania,2020-04-22,330.3333333333333,3.7916666666666665
Oceania,2020-12-31,2280.9166666666665,49.458333333333336
Oceania,2024-07-19,624877.25,1368.75
North America,2020-06-23,65476.65853658537,4049.2926829268295
North America,2021-01-29,698449.6585365854,15842.292682926829
North America,2021-02-06,728716.0243902439,16662.951219512193
North America,2021-02-19,772024.1219512195,18081.414634146342
North America,2021-05-05,913684.3170731707,21123.658536585364
North America,2021-06-04,945000.4390243902,21715.70731707317
North America,2022-01-28,2028444.219512195,31187.048780487807
North America,2022-02-14,2237302.6097560977,32915.07317073171
North America,2024-02-04,3035371.5853658537,40313.87804878049
South America,2020-06-12,77691.0,4795.0
South America,2020-08-15,333718.21428571426,14571.785714285714
South America,2021-02-07,1170147.7142857143,35467.642857142855
South America,2021-02-22,1241859.5714285714,37737.71428571428
South America,2021-07-19,2468703.4285714286,75615.85714285714
South America,2021-08-04,2541042.5,78214.92857142857
South America,2022-03-10,3902521.714285714,90225.64285714286
South America,2022-04-17,4037633.5,92276.78571428571
South America,2022-10-03,4576625.071428572,94973.14285714286
South America,2024-02-03,4906318.928571428,96672.42857142857
South America,2024-02-18,4909509.285714285,96691.21428571429
South America,2024-04-11,4913918.071428572,96715.35714285714
South America,2024-04-29,4914111.928571428,96721.85714285714
Asia,2022-10-26,3884290.2291666665,31002.979166666668
Asia,2023-03-12,6142655.333333333,33814.041666666664
Asia,2024-04-11,6412731.042553191,34827.1914893617
Asia,2024-07-27,6414666.723404256,34834.46808510638
Europe,2020-01-05,0.0196078431372549,0.058823529411764705
Europe,2020-06-13,36985.0,3600.607843137255
Europe,2021-01-18,539167.9607843137,13270.70588235294
Europe,2022-05-18,3825245.725490196,36562.17647058824
Europe,2023-05-31,4877183.37254902,40592.294117647056
Africa,2021-03-27,72677.26315789473,1932.5087719298247
Africa,2022-01-26,189816.12280701756,4154.070175438596
Africa,2024-02-10,230518.56140350876,4545.368421052632
Oceania,2020-04-08,278.2916666666667,1.75
Oceania,2020-05-13,347.5,5.375
Oceania,2021-08-01,4804.208333333333,71.125
Oceania,2022-06-21,384363.875,614.9583333333334
Oceania,2023-04-11,578459.2083333334,1121.9583333333333
Oceania,2024-04-24,621542.7916666666,1354.4583333333333
Oceania,2024-06-14,623686.6666666666,1362.375
North America,2020-01-05,0.0,0.0
North America,2020-05-17,40226.60975609756,2638.121951219512
North America,2020-09-15,191999.51219512196,7533.170731707317
North America,2021-04-25,902414.3902439025,20953.243902439026
North America,2021-10-09,1282670.243902439,26380.024390243903
North America,2021-12-21,1477734.6585365853,29397.585365853658
North America,2022-05-18,2386009.3658536584,35130.439024390245
North America,2022-08-18,2697305.7073170734,36211.9756097561
North America,2024-04-08,3035816.2195121953,40567.80487804878
South America,2020-10-09,591044.1428571428,22751.35714285714
South America,2021-05-19,1909891.5,60446.0
South America,2021-09-07,2650600.1428571427,81250.35714285714
South America,2022-05-06,4057282.5,92459.71428571429
South America,2023-04-05,4875602.0,96363.14285714286
South America,2023-05-15,4896890.071428572,96583.28571428571
South America,2023-05-17,4896890.071428572,96583.28571428571
South America,2023-06-10,4897085.0,96587.42857142857
South America,2023-11-13,4899732.642857143,96616.57142857143
South America,2024-01-15,4903907.714285715,96656.21428571429
South America,2024-03-29,4913515.071428572,96710.78571428571
South America,2024-05-08,4914152.285714285,96723.28571428571
South America,2024-07-16,4914668.785714285,96727.21428571429
Asia,2021-08-10,1330391.7291666667,19425.0625
Asia,2021-08-13,1330391.7291666667,19425.0625
Asia,2022-06-24,3213240.1666666665,29979.9375
Asia,2023-05-29,6196609.4375,33966.854166666664
Asia,2024-03-11,6412284.234042553,34823.55319148936
Asia,2024-07-01,6414235.744680851,34833.617021276594
Europe,2020-01-10,0.0196078431372549,0.058823529411764705
Europe,2020-02-17,2.0588235294117645,0.23529411764705882
Europe,2020-03-07,33.27450980392157,0.8627450980392157
Europe,2020-03-08,213.62745098039215,5.862745098039215
Europe,2021-12-24,1559329.9807692308,29464.28846153846
Europe,2022-02-10,2629029.9615384615,32329.615384615383
Europe,2022-12-11,4706127.549019608,39161.098039215685
Europe,2023-05-03,4868231.901960785,40474.509803921566
Africa,2020-03-26,23.45614035087719,0.47368421052631576
Africa,2020-11-04,31536.280701754386,780.9298245614035
Africa,2021-08-18,128715.45614035087,3232.7894736842104
Africa,2021-09-03,137319.43859649124,3431.1929824561403
Africa,2021-10-08,147807.22807017545,3726.4561403508774
Africa,2021-12-02,153921.33333333334,3918.1754385964914
Africa,2022-03-15,207516.0350877193,4417.0
Africa,2022-08-04,223494.0350877193,4509.7192982456145
Africa,2022-11-30,227253.1052631579,4530.7192982456145
Africa,2023-08-05,229926.71929824562,4543.929824561404
Africa,2023-10-19,230082.1403508772,4544.473684210527
Africa,2024-07-04,230607.9649122807,4545.701754385965
Oceania,2020-07-26,653.0833333333334,8.458333333333334
Oceania,2023-01-12,558620.0833333334,1023.2083333333334
Oceania,2023-03-21,573957.0,1104.4583333333333
Oceania,2024-08-03,625064.2916666666,1370.9166666666667
North America,2020-02-07,0.3170731707317073,0.0
North America,2020-05-13,35285.85365853659,2280.048780487805
North America,2020-10-10,218906.19512195123,8147.463414634146
North America,2022-03-18,2294238.6341463416,34286.31707317073
North America,2022-09-01,2733247.5853658537,36409.80487804878
North America,2024-05-25,3036044.2195121953,40635.41463414634
South America,2020-03-02,0.14285714285714285,0.0
South America,2021-05-11,1848031.2142857143,58501.71428571428
South America,2021-11-13,2756280.1428571427,83800.71428571429
South America,2022-04-10,4025987.714285714,92179.92857142857
South America,2023-03-15,4857847.285714285,96509.57142857143
South America,2023-04-22,4884253.357142857,96434.57142857143
South America,2024-02-01,4906318.928571428,96672.42857142857
Asia,2020-08-13,106183.70212765958,2267.063829787234
Asia,2021-12-03,1708480.0625,25279.083333333332
Asia,2022-05-19,3116051.75,29798.916666666668
Asia,2023-02-11,6109108.145833333,33641.229166666664
Asia,2023-08-11,6241091.333333333,34012.979166666664
Asia,2024-03-03,6412145.234042553,34822.72340425532
Asia,2024-06-11,6413746.829787234,34832.40425531915
Europe,2020-03-05,33.27450980392157,0.8627450980392157
Europe,2020-05-31,34867.333333333336,3510.3137254901962
Europe,2020-06-07,36985.0,3600.607843137255
Europe,2020-07-20,48744.294117647056,3939.1960784313724
Europe,2021-05-24,888344.2692307692,21161.30769230769
Europe,2021-05-30,895366.5576923077,21333.153846153848
Europe,2021-06-27,918809.8846153846,21832.76923076923
Europe,2021-08-23,1043249.5576923077,23017.55769230769
Europe,2021-09-09,1077314.4807692308,23420.30769230769
Europe,2022-09-29,4433523.0784313725,38174.94117647059
Europe,2022-10-19,4542166.607843137,38469.58823529412
Europe,2023-02-12,4800621.31372549,39917.03921568627
